rxns	MEAN_M145_21	MEAN_M145_29	MEAN_M145_33	MEAN_M145_37	MEAN_M145_41	MEAN_M145_45	MEAN_M145_49	MEAN_M145_53	MEAN_M145_57	MEAN_M1152_33	MEAN_M1152_41	MEAN_M1152_45	MEAN_M1152_49	MEAN_M1152_53	MEAN_M1152_57	MEAN_M1152_61	MEAN_M1152_65	STDEV_M145_21	STDEV_M145_29	STDEV_M145_33	STDEV_M145_37	STDEV_M145_41	STDEV_M145_45	STDEV_M145_49	STDEV_M145_53	STDEV_M145_57	STDEV_M1152_33	STDEV_M1152_41	STDEV_M1152_45	STDEV_M1152_49	STDEV_M1152_53	STDEV_M1152_57	STDEV_M1152_61	STDEV_M1152_65	Z_M145_29h_vs_M145_45h	Z_M145_29h_vs_M1152_41h	Z_M1152_41h_vs_M1152_57h	Z_M145_45h_vs_M1152_57h
prot_Q9X8S5	3.868514e-09	7.603762e-09	8.387489e-09	7.773906e-09	2.086995e-08	3.394665e-08	6.796848e-06	1.697522e-05	3.181954e-05	8.626546e-09	3.350517e-08	1.639672e-08	1.068204e-08	7.278275e-09	3.461543e-05	4.260489e-05	4.379805e-05	7.401021e-08	1.480167e-07	1.584541e-07	1.633524e-07	2.884390e-07	4.264651e-07	1.673535e-06	2.568061e-06	4.424805e-06	1.421636e-07	4.436445e-07	2.482327e-07	2.078898e-07	1.546580e-07	3.585952e-06	4.052909e-06	4.071776e-06	-100	-100	-100	-100
prot_Q9X8T5	3.471670e-09	2.974937e-09	2.444995e-09	4.350296e-10	5.040352e-10	6.207074e-10	3.126225e-10	2.834282e-10	3.680363e-10	2.212942e-11	1.166260e-11	4.523325e-13	2.291600e-11	8.002721e-14	3.900381e-11	2.179929e-12	1.677713e-13	4.843830e-09	4.563681e-09	5.600317e-09	3.550957e-09	3.973396e-09	5.354322e-09	3.761627e-09	3.479163e-09	4.508390e-09	1.524299e-09	8.246702e-10	2.624910e-11	1.597665e-09	4.644022e-12	1.945491e-09	1.526348e-10	8.387726e-12	100	100	-100	100
prot_Q9X8W0	7.642356e-11	3.867275e-11	4.444496e-10	1.746678e-10	2.043901e-10	8.772426e-11	3.869220e-11	1.569853e-10	3.351028e-10	2.825891e-10	3.803559e-10	3.995345e-10	3.869245e-10	2.714360e-10	3.105053e-10	1.704321e-10	1.746511e-10	2.776278e-09	7.050834e-10	1.186637e-08	8.549535e-09	8.469597e-09	5.974952e-09	2.668191e-09	6.697305e-09	1.095252e-08	8.340922e-09	1.295360e-08	1.348151e-08	1.167008e-08	1.106538e-08	1.008484e-08	8.406202e-09	8.597553e-09	-100	-100	100	-100
prot_Q9X8X3	8.964450e-10	6.128851e-10	0	1.702418e-09	0	2.883469e-09	1.053478e-09	0	2.435314e-09	1.389081e-09	1.492110e-09	1.561148e-09	8.453854e-10	1.021155e-09	1.124992e-09	3.751618e-09	0	3.658990e-08	4.333752e-08	0	8.511241e-08	0	1.176953e-07	7.449217e-08	0	1.217535e-07	5.671699e-08	7.459923e-08	7.804958e-08	5.977777e-08	7.220654e-08	7.954894e-08	1.531285e-07	0	-100	-100	100	100
prot_Q9X8Y6	2.638330e-12	1.540508e-12	1.184337e-12	4.636704e-14	6.031012e-13	4.939570e-14	0	0	2.119519e-13	1.236075e-12	2.093413e-12	1.092350e-12	1.432281e-12	4.782668e-13	3.364491e-13	1.391452e-13	5.208497e-13	8.945727e-11	5.731308e-11	6.190288e-11	2.092774e-16	2.779349e-11	2.187335e-16	0	0	1.498726e-11	5.864491e-11	8.937975e-11	5.941521e-11	5.128206e-11	3.066488e-11	1.606553e-11	5.724083e-12	2.326335e-11	100	-100	100	-100
prot_Q9X8Y7	2.638330e-12	1.540508e-12	1.184337e-12	4.636704e-14	6.031012e-13	4.939570e-14	0	0	2.119519e-13	1.236075e-12	2.093413e-12	1.092350e-12	1.432281e-12	4.782668e-13	3.364491e-13	1.391452e-13	5.208497e-13	8.945727e-11	5.731308e-11	6.190288e-11	2.092774e-16	2.779349e-11	2.187335e-16	0	0	1.498726e-11	5.864491e-11	8.937975e-11	5.941521e-11	5.128206e-11	3.066488e-11	1.606553e-11	5.724083e-12	2.326335e-11	100	-100	100	-100
prot_Q9X8Y8	2.638330e-12	1.540508e-12	1.184337e-12	4.636704e-14	6.031012e-13	4.939570e-14	0	0	2.119519e-13	1.236075e-12	2.093413e-12	1.092350e-12	1.432281e-12	4.782668e-13	3.364491e-13	1.391452e-13	5.208497e-13	8.945727e-11	5.731308e-11	6.190288e-11	2.092774e-16	2.779349e-11	2.187335e-16	0	0	1.498726e-11	5.864491e-11	8.937975e-11	5.941521e-11	5.128206e-11	3.066488e-11	1.606553e-11	5.724083e-12	2.326335e-11	100	-100	100	-100
prot_Q9X8Z8	6.666134e-12	2.503195e-11	1.358677e-11	1.295678e-11	2.278376e-11	1.199313e-11	9.836192e-12	1.070332e-11	3.323286e-11	2.056288e-11	2.973072e-11	4.744011e-11	3.310362e-11	5.322340e-11	1.071636e-11	2.779114e-11	3.649102e-11	4.713668e-10	1.251472e-09	9.607298e-10	9.161827e-10	1.139076e-09	8.480425e-10	6.955238e-10	7.489329e-10	1.360271e-09	9.558062e-10	1.486391e-09	1.885598e-09	1.351568e-09	1.891495e-09	7.577611e-10	1.156383e-09	1.489475e-09	100	-100	100	100
prot_Q9X8Z9	6.666134e-12	2.503195e-11	1.358677e-11	1.295678e-11	2.278376e-11	1.199313e-11	9.836192e-12	1.070332e-11	3.323286e-11	2.056288e-11	2.973072e-11	4.744011e-11	3.310362e-11	5.322340e-11	1.071636e-11	2.779114e-11	3.649102e-11	4.713668e-10	1.251472e-09	9.607298e-10	9.161827e-10	1.139076e-09	8.480425e-10	6.955238e-10	7.489329e-10	1.360271e-09	9.558062e-10	1.486391e-09	1.885598e-09	1.351568e-09	1.891495e-09	7.577611e-10	1.156383e-09	1.489475e-09	100	-100	100	100
prot_Q9X900	6.666134e-12	2.503195e-11	1.358677e-11	1.295678e-11	2.278376e-11	1.199313e-11	9.836192e-12	1.070332e-11	3.323286e-11	2.056288e-11	2.973072e-11	4.744011e-11	3.310362e-11	5.322340e-11	1.071636e-11	2.779114e-11	3.649102e-11	4.713668e-10	1.251472e-09	9.607298e-10	9.161827e-10	1.139076e-09	8.480425e-10	6.955238e-10	7.489329e-10	1.360271e-09	9.558062e-10	1.486391e-09	1.885598e-09	1.351568e-09	1.891495e-09	7.577611e-10	1.156383e-09	1.489475e-09	100	-100	100	100
prot_Q9X903	4.154358e-14	3.091671e-14	2.617807e-14	3.706907e-09	3.961445e-09	5.310290e-09	5.842568e-09	1.269567e-09	2.747854e-09	1.583741e-14	5.983272e-15	1.637809e-09	1.773794e-09	6.751367e-09	6.168561e-09	2.822056e-09	5.755094e-09	7.840802e-13	6.303978e-13	5.128010e-13	1.586346e-07	1.695274e-07	1.963079e-07	2.159850e-07	8.977175e-08	1.373787e-07	4.569652e-13	2.442234e-13	1.158103e-07	1.254261e-07	2.224149e-07	2.280363e-07	1.410886e-07	2.034122e-07	-100	100	-100	-100
prot_Q9X908	5.426579e-09	4.590933e-09	4.673818e-09	8.697178e-10	1.618406e-09	1.722279e-09	1.087473e-09	1.565835e-09	3.128844e-09	5.093085e-09	3.551895e-09	3.536451e-09	3.641221e-09	2.106051e-09	2.333844e-09	1.685392e-09	2.208317e-09	8.239591e-09	9.683424e-12	3.765458e-08	2.339656e-08	4.329794e-08	4.611587e-08	4.142386e-08	5.355576e-08	8.194460e-08	1.832901e-08	1.152472e-11	3.033904e-08	4.024708e-08	5.611848e-08	6.182509e-08	4.863967e-08	6.072194e-08	100	100	100	-100
prot_Q9X913	8.469230e-12	5.536081e-12	8.325423e-12	5.385921e-12	6.780720e-12	7.476312e-12	4.822843e-12	6.898969e-12	4.919197e-12	2.939084e-11	1.980656e-11	6.042614e-12	6.062313e-12	5.711360e-12	1.101798e-11	9.295885e-12	7.863302e-12	1.223567e-10	9.603737e-11	1.440170e-10	5.029893e-11	7.819700e-11	7.932439e-11	1.095793e-10	1.360727e-10	1.044597e-10	4.008170e-10	2.936139e-10	1.096774e-10	8.725442e-11	4.964984e-11	1.243282e-10	1.051890e-10	7.299722e-11	-100	-100	100	-100
prot_Q9X927	1.782264e-14	3.354951e-14	2.822334e-14	4.469812e-10	3.932001e-10	1.255855e-09	1.381730e-09	2.638201e-09	2.105317e-09	5.255946e-15	1.948624e-15	0	4.440319e-10	8.827834e-10	1.458825e-09	1.081086e-09	3.307029e-09	5.142393e-13	6.571803e-13	5.327003e-13	3.160593e-08	2.780323e-08	5.125952e-08	5.639754e-08	8.377646e-08	7.441180e-08	2.627745e-13	1.377885e-13	0	3.139780e-08	4.413473e-08	5.954434e-08	5.404883e-08	9.541792e-08	-100	100	-100	-100
prot_Q9X928	1.888658e-10	1.952860e-09	8.889506e-10	1.082116e-09	2.294386e-09	6.249441e-10	1.341625e-09	7.214130e-10	7.761906e-10	6.019565e-10	1.418394e-09	2.466224e-09	1.062665e-09	1.303523e-09	1.440418e-09	1.578999e-09	4.815949e-09	1.326275e-08	6.125746e-08	4.334761e-08	5.340825e-08	8.033703e-08	4.259187e-08	6.625488e-08	5.038719e-08	5.354707e-08	2.972589e-08	5.765005e-08	7.699774e-08	5.280329e-08	6.436856e-08	7.027484e-08	7.846104e-08	1.381006e-07	100	100	-100	-100
prot_Q9X949	1.444530e-08	2.187872e-08	2.095136e-07	4.580221e-09	5.727942e-08	1.350550e-07	3.000405e-07	2.223218e-07	1.117946e-07	0	0	0	0	0	0	0	0	3.052913e-08	4.049047e-08	5.889420e-08	5.427191e-08	7.410259e-08	1.001937e-07	6.785395e-08	8.015579e-08	9.292897e-08	0	0	0	0	0	0	0	0	-100	100	0	100
prot_Q9X9U0	4.837183e-09	4.090674e-09	3.359967e-09	4.376053e-10	1.468097e-09	1.547065e-09	1.862861e-09	3.028458e-09	2.123054e-09	4.110818e-09	3.317262e-09	3.747145e-09	3.560004e-09	1.509590e-09	2.816583e-09	3.152082e-09	1.882416e-09	2.169985e-08	2.561606e-08	2.846188e-08	1.975130e-12	5.075714e-08	5.403838e-08	6.796662e-08	8.947507e-08	7.767057e-08	1.925731e-08	3.059517e-08	5.583465e-08	5.782727e-08	5.463438e-08	8.276965e-08	9.199706e-08	6.635130e-08	100	100	100	-100
prot_Q9X9U5	7.550219e-09	6.550378e-09	5.244518e-09	8.749573e-10	8.929288e-10	8.866247e-10	4.229585e-10	4.409446e-10	5.065760e-10	0	0	0	0	0	0	0	0	1.079867e-09	1.705635e-09	3.469344e-09	2.965949e-09	2.735480e-09	2.313686e-09	2.249902e-09	2.348454e-09	3.054906e-09	0	0	0	0	0	0	0	0	100	100	0	100
prot_Q9X9V6	2.361741e-08	2.380892e-08	1.883326e-08	7.047009e-09	2.631442e-09	5.261702e-09	5.428229e-09	1.292145e-09	9.240949e-09	2.360420e-08	1.994168e-08	1.936029e-08	1.638732e-08	6.556967e-09	1.462307e-08	8.176188e-09	1.000905e-08	8.285599e-10	1.162054e-07	1.111867e-07	1.595696e-07	2.119409e-09	1.284091e-07	1.730010e-07	2.152177e-09	2.490710e-07	8.830694e-08	1.406657e-07	1.781074e-07	1.584811e-07	1.658042e-07	2.981140e-07	2.030417e-07	2.390339e-07	100	100	100	-100
prot_Q9X9W0	4.245484e-11	2.659047e-11	1.959961e-11	3.673037e-12	7.602889e-12	3.551702e-12	3.215356e-12	1.154936e-12	3.805939e-12	4.996493e-11	3.417702e-11	3.230859e-11	2.861042e-11	1.081902e-11	1.239056e-11	1.340430e-11	1.563500e-11	4.597688e-10	3.313527e-10	2.779602e-10	9.913293e-11	1.926956e-10	4.293048e-11	1.194098e-10	1.629483e-11	1.299237e-10	4.621336e-10	3.302341e-10	3.393576e-10	2.933136e-10	1.284407e-10	8.041027e-11	1.432558e-10	1.743853e-10	100	-100	100	-100
prot_Q9X9X6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9X9X7	0	1.277475e-10	1.410680e-10	1.414198e-10	3.920693e-10	0	0	1.237413e-10	0	9.666168e-11	3.075426e-10	0	2.433669e-10	1.581901e-10	0	9.479846e-11	1.395255e-10	0	9.033114e-09	9.975015e-09	9.999887e-09	1.600296e-08	0	0	8.749829e-09	0	6.835013e-09	1.537559e-08	0	1.216713e-08	1.118573e-08	0	6.703263e-09	9.865945e-09	100	-100	100	0
prot_Q9X9Y3	5.069768e-11	5.867192e-11	4.635278e-11	2.349066e-11	2.156193e-11	2.163351e-11	1.009939e-11	9.207429e-12	1.108857e-11	3.432765e-11	2.545188e-11	2.419957e-11	2.676967e-11	1.622899e-11	1.479901e-11	2.143405e-11	1.820310e-11	4.898522e-10	5.114471e-10	4.070567e-10	1.873303e-10	1.884976e-10	1.043763e-10	1.098573e-10	7.151965e-11	1.070857e-10	4.024043e-10	3.349718e-10	3.320315e-10	3.094439e-10	2.009642e-10	1.504106e-10	2.489486e-10	1.972860e-10	100	100	100	100
prot_Q9X9Y4	1.851548e-08	1.616722e-08	1.266953e-08	2.025500e-09	2.147306e-09	2.129847e-09	1.047459e-09	1.068256e-09	1.100951e-09	1.656983e-08	1.259024e-08	1.036196e-08	9.384329e-09	1.876176e-09	2.107706e-09	2.435214e-09	2.468400e-09	2.279747e-09	2.709964e-09	2.553181e-09	2.058336e-09	2.488271e-09	2.109924e-09	2.089630e-09	1.934476e-09	1.887082e-09	2.586544e-09	2.974826e-09	2.657706e-09	2.542504e-09	2.111545e-09	2.107171e-09	2.286957e-09	2.416235e-09	100	100	100	100
prot_Q9XA06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9XA13	4.720285e-08	4.122487e-08	3.218255e-08	1.092177e-08	9.702948e-09	1.331352e-08	4.988315e-09	2.990920e-09	8.989579e-09	4.306485e-08	4.216141e-08	3.320818e-08	3.197451e-08	2.093424e-08	1.472936e-08	2.099127e-08	2.354587e-08	7.782167e-08	1.237686e-07	1.031840e-07	2.177833e-07	1.941372e-07	2.782376e-07	1.608603e-07	6.011846e-08	2.599147e-07	1.178720e-07	2.884720e-07	2.342437e-07	2.742432e-07	3.926781e-07	3.232094e-07	4.111899e-07	4.760313e-07	100	-100	100	-100
prot_Q9XA17	7.966660e-12	6.834849e-12	5.793816e-12	3.381527e-12	2.912998e-12	3.457258e-12	1.385756e-12	1.376549e-12	1.675368e-12	9.521739e-12	5.855245e-12	5.388595e-12	5.136245e-12	4.095247e-12	5.170308e-12	5.395473e-12	5.591397e-12	6.387021e-11	5.695441e-11	4.784913e-11	1.579794e-11	1.478384e-11	1.624612e-11	6.750132e-12	6.895704e-12	7.940917e-12	7.294893e-11	4.903986e-11	4.076449e-11	4.002108e-11	1.706433e-11	2.045072e-11	2.239123e-11	2.292778e-11	100	100	100	-100
prot_Q9XA29	1.430904e-10	2.882775e-10	2.714824e-10	4.775158e-11	1.793993e-10	3.771325e-10	2.501401e-10	0	2.889905e-10	9.704415e-11	2.976030e-10	0	2.495320e-10	2.173734e-10	2.682180e-10	5.930031e-10	3.017227e-10	6.277349e-09	1.264899e-08	1.357276e-08	3.376546e-09	1.006011e-08	1.565266e-08	1.250651e-08	0	1.444808e-08	3.961018e-09	1.487866e-08	0	1.023610e-08	1.218710e-08	1.186111e-08	1.978460e-08	1.508463e-08	-100	-100	100	100
prot_Q9XA30	8.086415e-10	3.704055e-09	2.242450e-09	2.454404e-09	1.004741e-09	2.684204e-09	1.289640e-09	1.980702e-09	2.067430e-09	1.468152e-09	1.279417e-09	3.886128e-09	4.914164e-09	1.656580e-09	1.568616e-09	3.082213e-09	2.074779e-09	2.549289e-08	7.880620e-08	6.409990e-08	7.835126e-08	4.907449e-08	8.259004e-08	5.752684e-08	7.438299e-08	8.048651e-08	4.661391e-08	5.047828e-08	9.847121e-08	1.108361e-07	6.746239e-08	7.973516e-08	1.109934e-07	8.424115e-08	100	100	-100	100
prot_Q9XA48	2.137792e-09	3.460624e-09	4.574252e-09	4.950361e-09	4.196958e-09	3.866270e-09	3.741636e-09	6.703631e-09	6.350425e-09	4.337254e-09	6.001843e-09	5.091305e-09	6.768816e-09	1.684486e-08	9.419909e-09	1.453748e-08	9.932736e-09	2.756768e-08	4.991841e-08	6.107038e-08	7.033840e-08	6.806177e-08	6.631889e-08	6.832407e-08	9.473157e-08	9.534200e-08	5.632396e-08	7.661001e-08	7.338209e-08	8.620535e-08	1.546361e-07	1.061847e-07	1.425270e-07	1.185603e-07	-100	-100	-100	-100
prot_Q9XA49	1.818063e-09	3.028680e-09	4.522410e-09	5.364590e-09	4.771794e-09	8.179961e-09	5.541709e-09	3.258598e-09	5.960009e-09	4.604505e-09	7.181695e-09	2.956838e-09	6.999911e-09	1.055172e-08	6.136367e-09	1.027750e-08	1.097108e-08	2.856210e-08	4.511490e-08	8.575817e-08	9.152842e-08	7.063475e-08	1.415370e-07	1.124568e-07	6.653978e-08	9.237741e-08	6.791934e-08	1.100129e-07	5.441747e-08	9.761635e-08	1.291252e-07	9.416412e-08	1.334098e-07	1.634033e-07	-100	-100	100	100
prot_Q9XA50	2.899019e-08	2.510422e-08	1.962959e-08	2.946496e-09	3.049159e-09	3.138959e-09	1.331111e-09	1.387448e-09	1.482257e-09	2.584535e-08	1.942254e-08	1.601974e-08	1.443097e-08	2.834199e-09	3.196942e-09	3.698094e-09	3.738675e-09	3.108133e-11	5.295107e-11	6.093811e-11	1.329900e-11	1.273244e-11	1.389990e-11	5.544386e-12	5.768929e-12	6.409372e-12	4.117228e-11	6.301964e-11	7.191217e-11	5.060578e-11	1.283789e-11	1.512866e-11	1.620598e-11	1.666205e-11	100	100	100	-100
prot_Q9XA51	1.112929e-14	3.873288e-14	4.538023e-14	8.412904e-14	7.518714e-14	7.854764e-14	2.915546e-14	2.932493e-14	4.750073e-14	1.984160e-14	1.490540e-14	6.224486e-15	1.115867e-14	9.292811e-14	1.274974e-13	1.127748e-13	1.080688e-13	7.869595e-13	1.369016e-12	1.309375e-12	6.912283e-13	6.656536e-13	6.898871e-13	2.739754e-13	2.806795e-13	3.679060e-13	9.919805e-13	7.451953e-13	4.401376e-13	5.578936e-13	7.109949e-13	8.836033e-13	8.959492e-13	8.818252e-13	-100	100	-100	-100
prot_Q9XA55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9XA60	1.192834e-09	2.265973e-09	3.298143e-09	4.768125e-09	5.878494e-09	4.628402e-09	4.295693e-09	1.849410e-09	6.695778e-09	3.139640e-09	3.933273e-09	3.536941e-09	5.628640e-09	1.631557e-08	9.579077e-09	1.647006e-08	1.420273e-08	2.045612e-08	4.006823e-08	5.211164e-08	6.884124e-08	7.841938e-08	7.313596e-08	7.366892e-08	4.948288e-08	9.864866e-08	4.668292e-08	6.226012e-08	6.072032e-08	7.788671e-08	1.434143e-07	9.232490e-08	1.487803e-07	1.300116e-07	-100	-100	-100	-100
prot_Q9XA61	1.192834e-09	2.265973e-09	3.298143e-09	4.768125e-09	5.878494e-09	4.628402e-09	4.295693e-09	1.849410e-09	6.695778e-09	3.139640e-09	3.933273e-09	3.536941e-09	5.628640e-09	1.631557e-08	9.579077e-09	1.647006e-08	1.420273e-08	2.045612e-08	4.006823e-08	5.211164e-08	6.884124e-08	7.841938e-08	7.313596e-08	7.366892e-08	4.948288e-08	9.864866e-08	4.668292e-08	6.226012e-08	6.072032e-08	7.788671e-08	1.434143e-07	9.232490e-08	1.487803e-07	1.300116e-07	-100	-100	-100	-100
prot_Q9XA62	2.330560e-09	6.123436e-09	8.342776e-09	1.043171e-08	9.465412e-09	1.068592e-08	7.327215e-09	8.411435e-09	1.381524e-08	8.488084e-09	9.828009e-09	9.271597e-09	9.269225e-09	2.525771e-08	1.356784e-08	3.108056e-08	2.093842e-08	3.602291e-08	1.031263e-07	1.190200e-07	1.517067e-07	1.490473e-07	1.784887e-07	1.359793e-07	1.521777e-07	2.153450e-07	1.112597e-07	1.375749e-07	1.356312e-07	1.375037e-07	1.985268e-07	1.156638e-07	2.836991e-07	2.149817e-07	-100	-100	-100	-100
prot_Q9XA66	1.225962e-12	7.790535e-13	4.987923e-13	3.196991e-13	1.834575e-13	3.224623e-13	1.711851e-13	1.388943e-13	1.057595e-13	5.101151e-13	5.494997e-13	2.259296e-13	2.039413e-13	2.103884e-13	1.735539e-13	3.150638e-13	1.913412e-13	2.647258e-11	2.063147e-11	1.299332e-11	4.518156e-12	3.651450e-12	4.645144e-12	2.197223e-12	2.039000e-12	1.768510e-12	1.710741e-11	1.347331e-11	7.141887e-12	6.446786e-12	3.429926e-12	3.358197e-12	5.242049e-12	3.972128e-12	100	100	100	100
prot_Q9XA97	1.394606e-15	6.023144e-16	0	2.148104e-16	1.477281e-16	7.526998e-17	0	0	3.554524e-17	2.489513e-15	9.387813e-16	1.167691e-15	7.036339e-16	4.134583e-16	2.345909e-16	1.791509e-16	8.964956e-17	6.972350e-14	4.259006e-14	0	8.768232e-15	7.386035e-15	5.322391e-15	0	0	2.513428e-15	8.799173e-14	4.693569e-14	4.766330e-14	3.517818e-14	1.193000e-14	9.575219e-15	8.957096e-15	6.339181e-15	100	-100	100	-100
prot_Q9XAA4	1.415648e-11	1.483248e-11	1.196946e-12	1.394851e-11	0	1.233715e-11	1.916179e-11	1.863354e-12	9.463675e-12	1.293168e-12	1.898293e-11	2.718282e-12	0	1.371106e-11	1.013169e-11	8.089741e-12	1.045526e-11	9.144684e-10	1.048815e-09	8.463687e-11	9.023414e-10	0	8.723683e-10	7.935066e-10	9.315837e-11	6.691829e-10	6.465194e-11	1.272932e-09	1.359070e-10	0	9.695182e-10	6.539749e-10	5.042594e-10	7.392983e-10	100	-100	100	100
prot_Q9XAA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9XAA9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9XAB0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9XAB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
prot_Q9XAB3	6.349793e-10	7.900767e-09	5.080795e-09	5.424552e-09	2.898514e-09	6.171787e-09	1.131737e-08	8.365482e-09	1.034553e-08	4.006919e-09	3.187580e-09	4.145304e-09	4.489558e-09	8.676765e-09	9.559071e-09	1.328231e-08	9.480443e-09	3.174579e-08	1.610962e-07	1.357100e-07	1.565150e-07	1.183077e-07	1.780750e-07	2.528361e-07	2.234427e-07	2.584572e-07	1.001028e-07	1.126642e-07	1.310336e-07	1.419155e-07	2.167672e-07	2.388094e-07	2.967340e-07	2.532234e-07	100	100	-100	-100
prot_Q9XAB7	0	1.937882e-11	2.927195e-11	6.497459e-12	1.919935e-12	1.490942e-12	3.429186e-14	1.727720e-14	7.149183e-14	2.532713e-12	3.395925e-12	2.055542e-11	1.212014e-12	5.586294e-12	1.727750e-12	1.819579e-12	3.184662e-12	0	4.426403e-10	5.314013e-10	1.488199e-10	8.336794e-11	8.128547e-11	1.436334e-12	8.078606e-13	2.097426e-12	9.099831e-11	9.274574e-11	4.369740e-10	2.881748e-11	1.427847e-10	6.034872e-11	6.692210e-11	1.010323e-10	100	100	100	-100
prot_Q9XAB9	2.895889e-08	1.940712e-08	2.579057e-08	1.693388e-08	2.459379e-08	2.128067e-08	2.243173e-08	3.133905e-08	2.700311e-08	2.387897e-08	3.200732e-08	4.461211e-08	4.318921e-08	7.116541e-08	6.519544e-08	7.207530e-08	7.188894e-08	8.162246e-08	1.504113e-07	2.130628e-07	1.808559e-07	2.461549e-07	2.236847e-07	2.547830e-07	3.235015e-07	3.040448e-07	1.195583e-07	1.796885e-07	2.331113e-07	2.399520e-07	3.228192e-07	3.435863e-07	3.533447e-07	3.391477e-07	-100	-100	-100	-100
prot_Q9XAC0	7.489344e-10	3.606447e-09	2.268824e-09	4.857162e-09	3.206741e-09	1.911865e-09	4.021646e-09	1.404561e-09	3.860802e-09	5.725550e-10	6.798574e-11	1.311400e-09	2.828207e-09	3.146376e-09	4.307302e-09	5.549124e-09	3.468334e-09	2.144781e-08	8.523298e-08	6.970580e-08	1.186189e-07	9.926128e-08	8.218092e-08	1.105179e-07	5.550627e-08	1.229593e-07	2.376035e-08	1.347029e-09	4.981645e-08	9.900061e-08	9.750797e-08	1.311781e-07	1.487556e-07	1.100649e-07	100	100	-100	-100
prot_Q9XAC1	1.209869e-09	2.838054e-09	2.666433e-09	3.042024e-09	2.201191e-09	3.102321e-09	2.067183e-09	3.216100e-09	3.921522e-09	1.243756e-09	1.961546e-09	1.757610e-09	3.006801e-09	2.450878e-09	4.021824e-09	4.473960e-09	4.502831e-09	2.369310e-08	5.293324e-08	5.397165e-08	6.814861e-08	5.837105e-08	6.761258e-08	5.914445e-08	8.262807e-08	8.723309e-08	3.322371e-08	4.820543e-08	5.180868e-08	6.791337e-08	6.156454e-08	8.451766e-08	9.396055e-08	1.021903e-07	-100	100	-100	-100
prot_Q9XAC2	4.140007e-06	4.448299e-05	5.234576e-05	8.219708e-05	8.708733e-05	9.218877e-05	9.859407e-05	1.008084e-04	1.045274e-04	2.694349e-05	6.278904e-05	6.967201e-05	7.933465e-05	9.840485e-05	9.545982e-05	1.043976e-04	1.062837e-04	1.534670e-07	6.353866e-07	1.046362e-06	2.371204e-07	3.035707e-07	3.345065e-07	1.898125e-07	2.080567e-07	1.904551e-07	6.818101e-07	6.556789e-07	5.595261e-07	2.951629e-07	3.092676e-07	2.169515e-07	1.783743e-07	2.031225e-07	-100	-100	-100	-100
prot_Q9XAC6	3.545910e-08	3.377109e-05	4.309756e-05	8.219472e-05	8.708631e-05	9.218812e-05	9.859387e-05	1.008083e-04	1.045272e-04	1.132036e-05	5.742267e-05	6.654180e-05	7.933244e-05	9.840187e-05	9.545960e-05	1.043976e-04	1.062836e-04	4.363653e-07	1.476194e-06	2.100536e-06	2.471363e-07	3.057442e-07	3.355796e-07	1.913135e-07	2.080567e-07	1.924053e-07	1.874653e-06	1.236316e-06	8.929896e-07	3.007583e-07	3.176990e-07	2.183723e-07	1.783744e-07	2.031226e-07	-100	-100	-100	-100
prot_Q9XAD1	1.420146e-09	1.229784e-09	9.615971e-10	1.443404e-10	1.493695e-10	1.537686e-10	6.520731e-11	6.796711e-11	7.261153e-11	1.266090e-09	9.514544e-10	7.847609e-10	7.069317e-10	1.388393e-10	1.566090e-10	1.811590e-10	1.831470e-10	1.522594e-12	2.593921e-12	2.985183e-12	6.514798e-13	6.237256e-13	6.809165e-13	2.716035e-13	2.826033e-13	3.139768e-13	2.016912e-12	3.087151e-12	3.522771e-12	2.479032e-12	6.288912e-13	7.411098e-13	7.938845e-13	8.162259e-13	100	100	100	-100
