Column1;Reaction ID;Reaction name;kegg.reaction;biocyc;kegg.pathway;kegg.subsystem;subsystem;curated pathway;curated subsystem
1995;VALDHr;valine dehydrogenase (NAD, irreversible);R01434;;['Valine, leucine and isoleucine degradation', 'Valine, leucine and isoleucine biosynthesis'];Amino acid metabolism;Valine, leucine and isoleucine metabolism;;
1996;VALTA;valine transaminase;R01214;BRANCHED-CHAINAMINOTRANSFERVAL-RXN;['Pantothenate and CoA biosynthesis', 'Valine, leucine and isoleucine degradation', 'Glucosinolate biosynthesis', 'Valine, leucine and isoleucine biosynthesis'];['Metabolism of cofactors and vitamins', 'Amino acid metabolism'];Valine, leucine and isoleucine metabolism;;
1997;VALTRS;Valyl-tRNA synthetase;R03665;;Aminoacyl-tRNA biosynthesis;Other;tRNA Charging;;
1998;VNDH;vanillin dehydrogenase;R05699;1.2.1.67-RXN;;;;;
1999;VNDH_2;"NAD+-4-hydroxybenzaldehyde dehydrogenase;4-hydroxybenzoate dehydrogenase";R01293;HYDROXYBENZALDEHYDE-OXIDATION-NAD-RXN;;;;;
2000;VNDH_4;"4-hydroxybenzaldehyde dehydrogenase;NADP+-4-hydroxybenzaldehyde dehydrogenase;NADP+-benzaldehyde dehydrogenase";R01294;HYDROXYBENZALDEHYDE-OXIDATION-NADP-RXN;;;;;
2001;VNTDM;vanillate:oxygen oxidoreductase (demethylating);R05274;RXN-10891;Aminobenzoate degradation;Xenobiotics biodegradation and metabolism;Benzoate metabolism;;
2002;VOR1b;3-methyl-2-oxobutanoate dehydrogenase (lipoamide);R08566;;Valine, leucine and isoleucine degradation;Amino acid metabolism;Valine, leucine and isoleucine metabolism;;
2003;VOR2b;3-methyl-2-oxobutanoate dehydrogenase (lipoamide);R07160;;Valine, leucine and isoleucine degradation;Amino acid metabolism;Valine, leucine and isoleucine metabolism;;
2004;VOR3b;3-methyl-2-oxobutanoate dehydrogenase (lipoamide);R08567;;Valine, leucine and isoleucine degradation;Amino acid metabolism;Valine, leucine and isoleucine metabolism;;
2005;VPAMTr;valinemdashpyruvate aminotransferase;R01215;VALINE-PYRUVATE-AMINOTRANSFER-RXN;;;;;
2006;WCOS;tungsten pterin cofactor synthase;;;;Metabolism of cofactors and vitamins;Cofactor and Prosthetic Group Biosynthesis;;
2007;X5PL3E;L-xylulose 5-phosphate 3-epimerase;R03244;LXULRU5P-RXN;['Ascorbate and aldarate metabolism', 'Pentose and glucuronate interconversions'];Carbohydrate metabolism;Alternate Carbon metabolism;;
2008;XAND;xanthine dehydrogenase;R02103;RXN0-901;Purine metabolism;Nucleotide metabolism;Nucleotide Salvage Pathway;;
2009;XGLCOLIG;XXLG xyloglucan oligosaccharide beta-galactosidase;;RXN-12398;;;;;
2010;XLLGXYL;XLLG xyloglucan oligosaccharide beta-galactosidase;;RXN-12400;;;;;
2011;XLXG;XLXG xyloglucan oligosaccharide beta-galactosidase;;RXN-12399;;;;;
2012;XPPT;Xanthine-guanine phosphoribosyltransferase;R02142;XANPRIBOSYLTRAN-RXN;Purine metabolism;Nucleotide metabolism;Purine and pyrimidine biosynthesis;;
2013;XTSNH;Xanthosine hydrolase;R02143;RXN0-363;Purine metabolism;Nucleotide metabolism;Nucleotide Salvage Pathway;;
2014;XYLI1;xylose isomerase;R01432;XYLISOM-RXN;Pentose and glucuronate interconversions;Carbohydrate metabolism;Alternate Carbon metabolism;;
2015;XYLI2;xylose isomerase;R00307;GLUCISOM-RXN;;Carbohydrate metabolism;Alternate Carbon metabolism;;
2016;XYLK;xylulokinase;R01639;XYLULOKIN-RXN;Pentose and glucuronate interconversions;Carbohydrate metabolism;Alternate Carbon metabolism;;
2017;XYLK2;L-xylulokinase;R01901;LYXK-RXN;Pentose and glucuronate interconversions;Carbohydrate metabolism;Alternate Carbon metabolism;;
2018;XYLLAC;D-xylonolactonase;R02427;RXN-12246;;;;;
2019;XYLR2;D-iditol 2-dehydrogenase;R05831;;Pentose and glucuronate interconversions;Carbohydrate metabolism;Pentose and glucuronate interconversions;;
2020;XYLR3;aldehyde reductase;R09477;;Pentose and glucuronate interconversions;Carbohydrate metabolism;Pentose and glucuronate interconversions;;
2021;XYLTD_D;D-xylulose reductase;R01896;D-XYLULOSE-REDUCTASE-RXN;Pentose and glucuronate interconversions;Carbohydrate metabolism;Pentose and glucuronate interconversions;;
2022;XYLTO;xylitol oxidase;R07152;;Pentose and glucuronate interconversions;Carbohydrate metabolism;Alternate Carbon metabolism;;
2023;ZCARDS;"zeta-carotene desaturase;all-trans-zeta-carotene desaturase ";R04798;RXN-8022;;;;;
2024;ZCAROTDH2;Neurosporene, hydrogen-donor:oxygen oxidoreductase ;R04800;R04800;;;;;
2025;r0120;GTP cyclohydrolase I;R00428;;Folate biosynthesis;Metabolism of cofactors and vitamins;Folate metabolism;;
2026;r0163;R00621;R00621;;Citrate cycle (TCA cycle);Carbohydrate metabolism;Citric Acid Cycle;;
2027;r0686;1-pyrroline-5-carboxylate dehydrogenase;R04445;;Arginine and proline metabolism;Amino acid metabolism;Arginine and Proline metabolism;;
2028;r0708;GTP cyclohydrolase I;R04639;;Folate biosynthesis;Metabolism of cofactors and vitamins;Folate metabolism;;
2029;r0775;GTP cyclohydrolase I;R05046;;Folate biosynthesis;Metabolism of cofactors and vitamins;Folate metabolism;;
2030;r0777;GTP cyclohydrolase I;R05048;;Folate biosynthesis;Metabolism of cofactors and vitamins;Folate metabolism;;
2031;14GLUCANabc;1,4-alpha-D-glucan transport via ABC system;;;;Transport;Transport, Membrane;;
2032;2HXMPt6;2-(hydroxymethyl)phenol transport in/out via proton symport;;;;Transport;Transport, Membrane;;
2033;4A5HMPt;2-(Hydroxymethyl)phenol transport via diffusion;;;;Transport;Transport, Membrane;;
2034;5DGLCNt2r;5-Dehydro-D-gluconate transport via proton symport, reversible;;;;Transport;Transport, Membrane;;
2035;5MTRt2;5-Methylthio-D-ribose transport via proton symport;;;;Transport;Transport, Membrane;;
2036;ABTabc;D-arabinitol transport via ABC system;;;;Transport;Transport, Membrane;;
2037;ABUTt2r;4-aminobutyrate transport in via proton symport;;TRANS-RXN-57;;Transport;Transport, Membrane;;
2038;ACALDt;acetaldehyde reversible transport;;;;Transport;Transport, Membrane;;
2039;ACCt;N-acetylcysteine transport;;;;;;;
2040;ACGApts;N-Acetyl-D-glucosamine transport via PEP:Pyr PTS;;;;Transport;Transport, Membrane;;
2041;ACSERt;O-Acetyl-L-serine transport via facilitated transport;;;;Transport;Transport, Membrane;;
2042;ACTt;actinorhodin transport via facilitated transport;;;;Transport;Transport, Membrane;;
2043;ACt2r;acetate transport via proton symport;;TRANS-RXN0-571;;Transport;Transport, Membrane;;
2044;ACt4;Na+/Acetate symport;;;;Transport;Transport, Membrane;;
2045;ADEt;adenine transport via proton symport (reversible);;TRANS-RXN0-577;;Transport;Transport, Membrane;;
2046;ADNt2;adenosine transport in via proton symport, reversible;;TRANS-RXN-203;;Transport;Transport, Membrane;;
2047;AKGt2r;2-oxoglutarate reversible transport via symport;;TRANS-RXN-23;;Transport;Transport, Membrane;;
2048;ALAALAabc;D-alanyl-D-alanine (DalaDala) transport via ABC system;;;;Transport;Transport, Membrane;;
2049;ALAabc;L-alanine transport via ABC system;;;;Transport;Transport, Membrane;;
2050;ALAt2r;L-alanine reversible transport via proton symport;;RXN0-5202;;Transport;Transport, Membrane;;
2051;ALAt4;L-alanine transport in via sodium symport;;TRANS-RXN-125;;Transport;Transport, Membrane;;
2052;ALLTNt2r;allantoin transport in via proton symport;;;;Transport;Transport, Membrane;;
2053;ANTHte;anthranilate transport via facilitated diffusion;;;;Transport;Transport, Membrane;;
2054;ARBabc;L-arabinose transport via ABC system;;;;Transport;Transport, Membrane;;
2055;ARBt2r;L-arabinose transport via proton symport;;;;Transport;Transport, Membrane;;
2056;ARGAGMt7;Arginine/agmatine antiport;;;;Transport;Transport, Membrane;;
2057;ARGORNt7;arginine/ornithine antiporter;;;;Transport;Transport, Membrane;;
2058;ARGabc;L-arginine transport via ABC system;;META:ABC-4-RXN;;Transport;Transport, Membrane;;
2059;ARGt3;L-arginine transport out via proton antiport;;;;Transport;Transport, Membrane;;
2060;ASNabc;L-asparagine transport via ABC system/putative L-asparagine permease;;;;Transport;Transport, Membrane;;
2061;ASNt2r;L-asparagine reversible transport via proton symport;;TRANS-RXN-262;;Transport;Transport, Membrane;;
2062;ASO3t8;arsenite efflux via ATP hydrolysis;;;;Transport;Transport, Membrane;;
2063;ASPabc;L-aspartate transport via ABC system;;META:TRANS-RXN0-222;;Transport;Transport, Membrane;;
2064;ASPt2_2;Aspartate transport via proton symport (2 H);;META:TRANS-RXN-122A;;Transport;Transport, Membrane;;
2065;ASPt2r;L-aspartate transport in via proton symport;;;;Transport;Transport, Membrane;;
2066;ATPS4r;ATP synthase (four protons for one ATP);R00086;;Purine metabolism;['Nucleotide metabolism', 'Energy metabolism'];Oxidative phosphorylation;;
2067;BALAt2;beta-alanine transport in via proton symport;;;;Transport;Transport, Membrane;;
2068;BHBt;(R)-3-Hydroxybutanoate transport via proton symport;;;;Transport;Transport, Membrane;;
2069;BTNt2i;Biotin transport via proton symport;;;;Transport;Transport, Membrane;;
2070;CA2abc1;calcium-transporting ATPase;;3.6.3.8-RXN;;;;;
2071;CA2t4;calcium (Ca+2) transport in/out via proton antiport;;;;Transport;Inorganic Ion Transport and metabolism;;
2072;CADVt;Lysine/Cadaverine antiporter;;;;Transport;Transport, Membrane;;
2073;CBIabc;Cobinamide transport via ABC system (uptake);;;;Transport;Transport, Membrane;;
2074;CBL1abc;Cob(1)alamin transport via ABC system;;META:ABC-5-RXN;;Transport;Transport, Membrane;;
2075;CD2abc;Cadmium (Cd+2) ABC transporter;;;;Transport;Inorganic Ion Transport and metabolism;;
2076;CD2t4;cadmium (Cd+2) transport in/out via proton antiport;;;;Transport;Inorganic Ion Transport and metabolism;;
2077;CDAabc;calcium-dependent antibiotics 2b transport via ABC system;;;;Transport;Transport, Membrane;;
2078;CDAti;CDA efflux via diffusion;;;;Transport;Transport, Membrane;;
2079;CELLBabc;cellobiose transport via ABC system;;;;Transport;Transport, Membrane;;
2080;CELLUL_DEGe;Cellulose degradation (extracellular);;;;;;;
2081;CHLabc;choline transport via ABC system;;;;Transport;Transport, Membrane;;
2082;CHLt2;choline transport via proton symport;;TRANS-RXN-99;;Transport;Transport, Membrane;;
2083;CHTBSabc;chitobiose transport via ABC system;;;;Transport;Transport, Membrane;;
2084;CHTNDG;Chitin degradation (chitinase);;;;;;;
2085;CITRLt;citrulline transport via facilitated diffusion;;;;Transport;Transport, Membrane;;
2086;CITt3;citrate transport out via proton antiport;;;;Transport;Transport, Membrane;;
2087;CITt7;Citrate transport via succinate antiport;;META:TRANS-RXN0-201;;Transport;Transport, Membrane;;
2088;CLt3_2;chloride transport out via proton antiport (2:1);;;;Transport;Inorganic Ion Transport and metabolism;;
2089;CO2t;CO2 transporter via diffusion;;META:TRANS-RXN0-545;;Transport;Transport, Membrane;;
2090;COBALT2t;cobalt transport in via permease (no H+);;;;Transport;Inorganic Ion Transport and metabolism;;
2091;COBALT2t3;cobalt (Co+2) transport out via proton antiport;;;;Transport;Inorganic Ion Transport and metabolism;;
2092;COELICHELINUt;coelichelin secretion;;;;Transport;Inorganic Ion Transport and metabolism;;
2093;COELICHELINabc;ferricoelichelin transport via ABC system;;;;Transport;Inorganic Ion Transport and metabolism;;
2094;CPKS6;Extracellular spontaneous reaction;;;;;;;
2095;CPKSt;Putative transmembrane efflux protein CpkF;;;;;;;
2096;CSNt2;cytosine transport in via proton symport;;TRANS-RXN-199;;Transport;Transport, Membrane;;
2097;CSNt2r;cytosine transport in via proton symport, reversible;;;;Transport;Transport, Membrane;;
2098;CU1abc;Copper (Cu +1) ABC transporter;;;;Transport;Inorganic Ion Transport and metabolism;;
2099;CU2abc;Copper (Cu+2) ABC transporter;;;;Transport;Inorganic Ion Transport and metabolism;;
2100;CU2t;copper transport in via permease (no H+);;;;Transport;Inorganic Ion Transport and metabolism;;
2101;CUt3;copper transport in via proton antiport;;TRANS-RXN0-280;;Transport;Inorganic Ion Transport and metabolism;;
2102;CYO2a;cytochrome bc1c complex (reductase, menaquinol: 2 protons);;;;Energy metabolism;Oxidative phosphorylation;;
2103;CYSabc;L-cysteine uptake via ABC system;;TRANS-RXN-265;;Transport;Transport, Membrane;;
2104;CYSabc2;L-cysteine export via ABC system;;;;Transport;Transport, Membrane;;
2105;CYSt;L-cysteine export via facilitated transport;;;;Transport;Transport, Membrane;;
2106;CYTBD2;cytochrome oxidase bd (menaquinol-9: 2 protons);R09492;;;Energy metabolism;Oxidative phosphorylation;;
2107;CYTDt2;cytidine transport in via proton symport, reversible;;TRANS-RXN-108B;;Transport;Transport, Membrane;;
2108;DADNt2;deoxyadenosine transport in via proton symport;;TRANS-RXN-108C;;Transport;Transport, Membrane;;
2109;DALAt2r;D-alanine transport in via proton symport;;TRANS-RXN-62A;;Transport;Transport, Membrane;;
2110;DAPLLabc;2,6-diaminopimelic acid transport via ABC system;;;;Transport;Transport, Membrane;;
2111;DAPabc;M-diaminopimelic acid ABC transport;;;;Transport;Transport, Membrane;;
2112;DARBabc;D-arabinose transport via ABC system;;;;Transport;Transport, Membrane;;
2113;DCYTt2;deoxycytidine transport in via proton symport;;TRANS-RXN-108D;;Transport;Transport, Membrane;;
2114;DDGLCNt2r;2-dehydro-3-deoxy-D-gluconate transport via proton symport, reversible;;META:TRANS-RXN-113;;Transport;Transport, Membrane;;
2115;DGSNt2;deoxyguanosine transport in via proton symport;;;;Transport;Transport, Membrane;;
2116;DHAt;Dihydroxyacetone transport via facilitated diffusion;;META:TRANS-RXN0-559;;Transport;Transport, Membrane;;
2117;DINSt2;deoxyinosine transport in via proton symport;;TRANS-RXN-108E;;Transport;Transport, Membrane;;
2118;DRIBt;deoxyribose transport via diffusion;;;;Transport;Transport, Membrane;;
2119;DSERt2;D-serine transport via proton symport;;RXN0-5130;;Transport;Transport, Membrane;;
2120;DURIt2;deoxyuridine transport in via proton symport;;TRANS-RXN-108F;;Transport;Transport, Membrane;;
2121;D_LACt2;D-lactate transport via proton symport;;TRANS-RXN0-515;;Transport;Transport, Membrane;;
2122;ENTERt;enterobactin exporter EntS;;TRANS-RXN0-496;;;;;
2123;EPMt2;epimelibiose transport in via symport;;;;Transport;Transport, Membrane;;
2124;ETHAt2;ethanolamine transport in via proton symport;;;;Transport;Transport, Membrane;;
2125;ETOHt;ethanol reversible transport via diffusion;;TRANS-RXN0-546;;Transport;Transport, Membrane;;
2126;FALDt;formaldehyde transport via diffusion;;;;Transport;Transport, Membrane;;
2127;FE2t2;iron (II) transport in via proton symport;;;;Transport;Inorganic Ion Transport and metabolism;;
2128;FE2t3;iron (Fe+2) transport out via proton antiport;;;;Transport;Inorganic Ion Transport and metabolism;;
2129;FE3abc;iron (III) transport via ABC system;;3.6.3.30-RXN;;Transport;Inorganic Ion Transport and metabolism;;
2130;FEOXAMBUt;desferrioxamine B secretion;;;;Transport;Inorganic Ion Transport and metabolism;;
2131;FEOXAMBabc;ferrioxamine B transport via ABC system;;;;Transport;Inorganic Ion Transport and metabolism;;
2132;FEOXAMEUt;desferrioxamine E secretion;;;;Transport;Inorganic Ion Transport and metabolism;;
2133;FEOXAMEabc;ferrioxamine E transport via ABC system;;;;Transport;Inorganic Ion Transport and metabolism;;
2134;FORti;formate transport via diffusion;;TRANS-RXN-1;;Transport;Transport, Membrane;;
2135;FRUpts;D-fructose transport via PEP:Pyr PTS;;;;Transport;Transport, Membrane;;
2136;FRUpts2;fructose transport via PEP:PTS/putative fructose-specific permease;;;;Transport;Transport, Membrane;;
2137;FUMt2_2;Fumarate transport via proton symport (2 H);;META:TRANS-RXN-121B;;Transport;Transport, Membrane;;
2138;GALCTNt2;D-galactonate transport via proton symport;;;;Transport;Transport, Membrane;;
2139;GALIt2;1-alpha-D-Galactosyl-myo-inositol transport in via symport;;;;Transport;Transport, Membrane;;
2140;GALabc;galactose transport via ABC system;;;;Transport;Transport, Membrane;;
2141;GALt2;D-galactose transport in via proton symport;;;;Transport;Transport, Membrane;;
2142;GALt4;galactose transport via sodium symport;;;;Transport;Transport, Membrane;;
2143;GAMpts;D-glucosamine transport via PEP:PTS;;;;Transport;Transport, Membrane;;
2144;GGLt2;galactosylglycerol transport in via symport;;;;Transport;Transport, Membrane;;
2145;GLCNt2r;D-gluconate transport via proton symport, reversible;;META:TRANS-RXN0-209;;Transport;Transport, Membrane;;
2146;GLCRt2r;D-glucarate transport via proton symport, reversible;;;;Transport;Transport, Membrane;;
2147;GLCpts;glucose transport via PEP:PTS;;;;Transport;Transport, Membrane;;
2148;GLCt2;D-glucose transport in via proton symport;;;;Transport;Transport, Membrane;;
2149;GLNabc;L-glutamine transport via ABC system;;ABC-12-RXN;;Transport;Transport, Membrane;;
2150;GLUabc;L-glutamate transport via ABC system;;META:ABC-13-RXN;;Transport;Transport, Membrane;;
2151;GLUt2r;L-glutamate transport via proton symport, reversible;;;;Transport;Transport, Membrane;;
2152;GLUt4;Glutamate transport via sodium symport;;;;Transport;Transport, Membrane;;
2153;GLYALDt;Glyceraldehyde facilitated diffusion;;;;Transport;Transport, Membrane;;
2154;GLYBabc;Glycine betaine transport via ABC system;;;;Transport;Transport, Membrane;;
2155;GLYBt2r;Glycine betaine transport via proton symport;;TRANS-RXN-29A;;Transport;Transport, Membrane;;
2156;GLYCAt2r;D-glycerate transport via proton symport, reversible;;;;Transport;Transport, Membrane;;
2157;GLYCAt3;D-glycerate transport via sodium symport;;;;Transport;Transport, Membrane;;
2158;GLYCLTt;glycolate transport via diffusion;;RXN0-5111;;Transport;Transport, Membrane;;
2159;GLYCLTt2r;glycolate transport via proton symport (irreversible);;TRANS-RXN-105;;Transport;Transport, Membrane;;
2160;GLYCLTt4;glycolate transport via sodium symport;;;;Transport;Transport, Membrane;;
2161;GLYCt;glycerol transport via channel;;TRANS-RXN-131;;Transport;Transport, Membrane;;
2162;GLYabc;glycine transport via proton symport;;;;Transport;Transport, Membrane;;
2163;GLYt2r;glycine reversible transport via proton symport;;TRANS-RXN-62B;;Transport;Transport, Membrane;;
2164;GLYt4;glycine transport in via sodium symport;;;;Transport;Transport, Membrane;;
2165;GSNt2;guanosine transport in via proton symport;;RXN0-22;;Transport;Transport, Membrane;;
2166;GUAt;Guanine transport via diffusion;;TRANS-RXN0-578;;Transport;Transport, Membrane;;
2167;GUAt2r;guanine transport in via proton symport;;;;Transport;Transport, Membrane;;
2168;H2O2t;hydrogen peroxide transport via diffusion;;TRANS-RXN0-572;;Transport;Transport, Membrane;;
2169;H2Ot;H2O transport via diffusion;;TRANS-RXN0-547;;Transport;Transport, Membrane;;
2170;H2St1;h2s transport;;;;Transport;Transport, Membrane;;
2171;HISabc;L-histidine transport via ABC system;;ABC-14-RXN;;Transport;Transport, Membrane;;
2172;HISt2r;L-histidine reversible transport via proton symport;;;;Transport;Transport, Membrane;;
2173;HOMt2;L-homoserineserine efflux via proton symport;;;;Transport;Transport, Membrane;;
2174;HYXNt;hypoxanthine transport via facilitated diffusion;;TRANS-RXN0-579;;Transport;Transport, Membrane;;
2175;IDONt2r;L-idonate transport via proton symport, reversible;;META:TRANS-RXN-181A;;Transport;Transport, Membrane;;
2176;ILEabc;L-isoleucine transport via ABC system;;META:ABC-15-RXN;;Transport;Transport, Membrane;;
2177;ILEt2r;L-isoleucine transport via proton symport;;;;Transport;Transport, Membrane;;
2178;INDOLEt2r;Indole transport via proton symport, reversible;;META:TRANS-RXN-142;;Transport;Transport, Membrane;;
2179;INOSTt4;Na+/myo-inositol symporter;;;;Transport;Transport, Membrane;;
2180;INSt2;inosine transport in via proton symport, reversible;;TRANS-RXN-108G;;Transport;Transport, Membrane;;
2181;Kabc;Potassium ABC transporter;;TRANS-RXN-2;;Transport;Inorganic Ion Transport and metabolism;;
2182;Kt2;potassium transport in via proton symport;;;;Transport;Inorganic Ion Transport and metabolism;;
2183;Kt3;potassium transport out via proton antiport;;;;Transport;Inorganic Ion Transport and metabolism;;
2184;LALADGLUt;L-alanyl-D-glutamate transport in via proton symport;;;;Transport;Transport, Membrane;;
2185;LCTSabc;Lactose transport via ABC system;;;;Transport;Transport, Membrane;;
2186;LEUabc;L-leucine transport via ABC system;;META:ABC-35-RXN;;Transport;Transport, Membrane;;
2187;LEUt2r;L-leucine transport via proton symport;;TRANS-RXN0-270;;Transport;Transport, Membrane;;
2188;LIPOt2;Lipoate transport via proton symport;;;;Transport;Transport, Membrane;;
2189;LYSabc;L-lysine transport via ABC system;;META:ABC-3-RXN;;Transport;Transport, Membrane;;
2190;LYSt2r;L-lysine transport in via proton symport;;TRANS-RXN-58;;Transport;Transport, Membrane;;
2191;LYSt3r;L-lysine transport out via proton antiport;;TRANS-RXN-58;;Transport;Transport, Membrane;;
2192;LYXDabc;D-lyxose transport via ABC system;;;;Transport;Transport, Membrane;;
