"NSHDDS","Ni-sirohydrochlorin a,c-diamide synthase","","forward only","",""
"GUL14LACDH","L-gulono-1,4-lactone dehydrogenase","","forward only","",""
"GLYCTD","glycolate dehydrogenase;glyoxylate reductase","R00717","reversible","",""
"TRYPYRAT","L-tryptophan:pyruvate aminotransferase;tryptophanmdashpyruvate aminotransferase","","reversible","",""
"GLUCORDH","D-glucuronate dehydrogenase","R09447","forward only","",""
"GADECARB","gallate decarboxylase","R03247","reversible","",""
"AGT","alanine:glyoxylate aminotransferase;alanine--glyoxylate aminotransferase;serine--pyruvate aminotransferase","R00369","reversible","",""
"PAAT","polyamine aminotransferase;putrescine aminotransferase","R08714","reversible","",""
"4COXADH","4-carboxybenzyl alcohol dehydrogenase","","reversible","",""
"CARNMOy","carnitine monooxygenase (NADPH)","R11911","forward only","",""
"RBTDG","ribitol dehydrogenase","R01895","reversible","",""
"GMGGDCAP","beta-D-glucoronate-(1,2)-alpha-D-mannosyl-(1,3)-beta-D-glucosyl-(1,4)-alpha-D-glucosyl-diphosphoundecaprenol glucosyltransferase","","forward only","",""
"2D3DGLUCDH","2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase;2,5-didehydro-3-deoxy-L-galactonate 5-reductase;2-keto-3-deoxy-D-gluconate dehydrogenase","R01542","reversible","",""
"3HXKYN","3-hydroxykynurenate reductase/dehydratase","","forward only","",""
"PU5PG","pseudouridine-5-phosphate glycosidase","R01055","reversible","",""
"NICMO","nicotine monooxygenase","","forward only","",""
"3DM4HXPPO","3-dimethylallyl-4-hydroxyphenylpyruvate oxygenase","","forward only","",""
"24DHX5M6OI","2,4-dihydroxy-5-methyl-6-oxohexa-2,4-dienoate isomerase","","forward only","",""
"ARABDH","L-arabinonate dehydratase;L-arabonate dehydratase","R02522","forward only","",""
"NADPHXE","NADPHX epimerase","","forward only","",""
"3DMA4HMO","3-dimethylallyl-4-hydroxymandelate oxygenase","","forward only","",""
"SAMAAT","S-adenosyl-L-methionine:methylarsonite As-methyltransferase","R05756","forward only","",""
"NADPHXD","(S)-NADPHX dehydratase","","forward only","",""
"HERCOX","hercynine oxygenase (gamma-glutamyl-hercynylcysteine sulfoxide-forming)","","forward only","",""
"3MBZALDH","3-methylbenzyl alcohol dehydrogenase","R05347","forward only","",""
"3HXACOADH","3-hydroxyacyl-CoA dehydrogenase","","forward only","",""
"VNDH","vanillin dehydrogenase","R05699","forward only","",""
"2DHGLCK","2-ketogluconokinase","R02658","forward only","",""
"2FURAPS","2-furaldehyde phosphate synthase","","forward only","",""
"DHBS","2,3-dihydroxybenzoate-AMP ligase;(2,3-dihydroxybenzoyl)adenylate synthase","R01504","forward only","",""
"GMHEPAT","heptose 1-phosphate adenyltransferase","R05644","forward only","",""
"GLYOX","S-lactoylglutathione hydrolase;hydroxyacylglutathione hydrolase;glyoxalase II (cytoplasmic)","R01736","forward only","",""
"ALPHNH","allophanate hydrolase","R00005","forward only","",""
"FEROXCYC","desferrioxamine cyclase","","forward only","",""
"CHORDH","chorismate dehydratase","","forward only","",""
"FEROXG1S","desferrioxamine G1 synthetase","","forward only","",""
"GCL","glutamate--cysteine ligase;glutamate-cysteine ligase;glutamatemdashcysteine ligase;gamma-glutamylcysteine synthetase","R00894","forward only","",""
"C7AHXDH","cholate 7alpha-hydroxy dehydrogenase;7-alpha-hydroxysteroid dehydrogenase","R02792","forward only","",""
"MAHYD","methyl acetate hydrolase","","forward only","",""
"P2OLDH","propan-2-ol dehydrogenase;isopropanol dehydrogenase","","reversible","",""
"6HEXHYD","6-hexanolide hydrolase","R03751","forward only","",""
"2K3DRHAM","2-keto-3-deoxy-L-rhamnonate 4-dehydrogenase","","forward only","",""
"VNDH_4","4-hydroxybenzaldehyde dehydrogenase;NADP+-4-hydroxybenzaldehyde dehydrogenase;NADP+-benzaldehyde dehydrogenase","R01294","forward only","",""
"PHYTES","phytoene synthase;prephytoene diphosphate synthase;prephytoene-diphosphate synthase;prephytoene synthase","R02065","forward only","",""
"FARNDPPS","E,Z-farnesyl diphosphate synthase","R08528","forward only","",""
"S7PI","D-sedoheptulose 7-phosphate isomerase","[R09768, R05645]","forward only","",""
"SORB6PP","sorbitol-6-phosphatase;sorbitol-6-phosphate phosphatase","R02866","forward only","",""
"TRE6PPP","trehalose-6-phosphate phosphorylase","R05767","reversible","",""
"GEOSMS","geosmin synthase","","forward only","",""
"XLLGXYL","XLLG xyloglucan oligosaccharide beta-galactosidase","","forward only","",""
"OCTSYN","octalin synthase","","forward only","",""
"MAN1PPP","mannose-1-phosphate phosphatase;mannitol-1-phosphatase","R02167","forward only","",""
"CYCHEX_2","cyclohexanol dehydrogenase","R02229","forward only","",""
"ANTDIOy","anthranilate dioxygenase (NADPH)","R00825","forward only","",""
"URECARB","urea carboxylase","R00774","forward only","",""
"3HCINNMH","3-hydroxy-trans-cinnamate hydroxylase","R06787","forward only","",""
"3CLBZADH","3-chlorobenzyl alcohol dehydrogenase","","forward only","",""
"SULFPDH","(S)-sulfopropanediol 2-dehydrogenase","","forward only","",""
"MGLYXOX","methylglyoxal oxidase","R00203","forward only","",""
"GLYO1","glycine oxidase/deaminase","R00366","forward only","",""
"LYS6MO","L-lysine 6-monooxygenase","R00448","forward only","",""
"CYTDK1","cytidine kinase","R00513","forward only","",""
"CYTDK2","cytidine kinase","R00517","forward only","",""
"ASCISOs","RXN-8784","R00647","forward only","",""
"TYRMO","L-tyrosinase monooxygenase (membrane-bound);L-tyrosine monooxygenase;L-tyrosinase monooxygenase (soluble)","[R00731, R00031]","forward only","",""
"MMSAD1","methylmalonate-semialdehyde dehydrogenase","R00922","forward only","",""
"URIK1","uridine kinase","R00964","forward only","",""
"ACCAHh","4.1.99.4-RXN","R00997","forward only","",""
"PTRCAT1","putrescine acetyltransferase","R01154","forward only","",""
"MI3PP","myo-inositol-3-phosphate monophosphatase;inositol monopohsphatase;inositol-1(or 4)-monophosphatase;myo-inositol 3-phosphate monophosphatase;inositol monophosphatase","R01187","forward only","",""
"PYRS","pyruvate:ferredoxin oxidoreductase;pyruvate ferredoxin oxidoreductase;pyruvate-ferredoxin oxidoreductase;pyruvate synthase","R01196","reversible","",""
"VPAMTr","valinemdashpyruvate aminotransferase","R01215","reversible","",""
"PROLRM","proline racemase","R01255","reversible","",""
"VNDH_2","NAD+-4-hydroxybenzaldehyde dehydrogenase;4-hydroxybenzoate dehydrogenase","R01293","forward only","",""
"PGLYCP","2-phosphoglycerate phosphatase;phosphoglycolate phosphatase;","R01334","forward only","",""
"ACNMS","N-acetylneuraminate synthase","R01804","forward only","",""
"CREATA","creatininase","R01884","reversible","",""
"PPTSERDC","phosphatidylserine decarboxylase","R02055","forward only","",""
"NMNDA","NMN amidohydrolase","R02322","forward only","",""
"CREATDA","creatinine deaminase","R02922","forward only","",""
"CEPSPORDA","CEPHALOSPORIN-C-DEACETYLASE-RXN","R03062","forward only","",""
"AMID3","indole-3-acetamide amidohydrolase;indole-3-acetamide amidase;indoleacetamide hydrolase","R03096","forward only","",""
"AMID","guanidinobutyramidase","R03180","forward only","",""
"GGLACOX","L-gulono-gamma-lactone oxidase;gulonolactone (L-) oxidase","R03184","forward only","",""
"LCYB","lycopene beta cyclase;gamma-carotene beta-cyclase;gamma-carotene beta- cyclase","R03824","forward only","",""
"MALPYRISO","maleylpyruvate cis-trans isomerase;maleylpyruvate isomerase","R03868","forward only","",""
"4OT","2-hydroxymuconate tautomerase;4-oxalocrotonate tautomerase","R03966","reversible","",""
"5CM2HMUCI","5-carboxymethyl-2-hydroxymuconate isomerase","R04379","forward only","",""
"UDPAMALA","UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase","R04573","forward only","",""
"P4CADH","pterin-4-alpha-carbinolamine dehydratase;pterin-4alpha-carbinolamine dehydratase","R04734","forward only","",""
"OPHBDC","3-octaprenyl-4-hydroxybenzoate decarboxylase","R04986","forward only","",""
"NABTNO","4-acetamidobutanal dehydrogenase","R05050","forward only","",""
"LAURAT","lauroyl acyltransferase","R05146","forward only","",""
"CLADHAL","chloroacetate dehalogenase","R05287","forward only","",""
"LCYG","lycopene beta cyclase;lycopene beta-cyclase;trans lycopene beta- cyclase;trans -lycopene beta-cyclase","R05341","forward only","",""
"AMID5","amidase;acrylamide amidase","R05551","forward only","",""
"MNNH","D-mannonate dehydratase","R05606","forward only","",""
"GALCTD","galactarate dehydratase;D-galactarate dehydratase","R05608","forward only","",""
"HBZOPT","4-hydroxybenzoate octaprenyltransferase","R05615","forward only","",""
"4HXBOPT","2-phospho-3-sulfolactate phosphohydrolase","R05789","forward only","",""
"4IP7MO2H__R","(4R,7R)-4-isopropenyl-7-methyloxepan-2-one hydrolase","R06390","forward only","",""
"4IP7MO2H__S","(4S,7R)-4-isopropenyl-7-methyloxepan-2-one hydrolase","R06392","forward only","",""
"PPPNDO","3-phenylpropionate dioxygenase","R06782","forward only","",""
"CINNDOX","cinnamate dioxygenase","R06783","forward only","",""
"FALDH3","S-hydroxymethyl-glutathione dehydrogenase;NAD- and glutathione-dependent formaldehyde dehydrogenase;hydroxymethylglutathione dehydrogenase (NADPH)","R07140","forward only","",""
"CARBMODH","carbon monoxide dehydrogenase (ferredoxin);carbon-monoxide dehydrogenase","[R00296, R07157]","reversible","",""
"PPTRIAT","phosphinothricin N-acetyltransferase","","forward only","",""
"EIZOO","(+)-epi-isozizaene,NADPH:oxygen oxidoreductase (5-hydroxylating)","R10072","forward only","",""
"6ADOFUT","6-aminodeoxyfutalosine deaminase","","forward only","",""
"LACDHCYT","D-lactate dehydrogenase (cytochrome)","R00197","forward only","",""
"ACTCOALIG","acetate-CoA ligase (ADP-forming)","R00229","reversible","",""
"4C4HX2OA","4-carboxy-4-hydroxy-2-oxoadipate aldolase;4-oxalocitramalate aldolase","R00350","reversible","",""
"ASPT","aspartate ammonia-lyase","R00490","forward only","",""
"SARCOX","sarcosine oxidase","R00610","forward only","",""
"ACODA","N-acetylornithinase;acetylornithine deacetylase","R00669","reversible","",""
"URGLYUS","ureidoglycolate urea-lyase;ureidoglycolate lyase","R00776","forward only","",""
"CAT23DOX","catechol 2,3-dioxygenase;catechol dioxygenase","R00816","forward only","",""
"SBTD_D2","D-sorbitol dehydrogenase;L-sorbitol dehydrogenase","R00875","reversible","",""
"APATr","beta-alanine aminotransferase;beta-alanine transaminase","R00907","reversible","",""
"BMMCOAL","beta-methylmalyl-CoA lyase;beta-methylmalyl CoA lyase","R00934","reversible","",""
"FUMAH","3-fumarylpyruvate hydrolase","R01085","forward only","",""
"ACTCOAT","acetate CoA-transferase","R01179","forward only","",""
"MALTHIK","malate thiokinase","R01256","reversible","",""
"DHBD","2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase","R01505","forward only","",""
"MPL","maltose phosphorylase","R01555","reversible","",""
"GNNUC","guanosine nucleosidase;guanosine deaminase","R01677","forward only","",""
"3HBCOADH","3-hydroxybutyryl-CoA dehydrogenase;acetoacetyl-CoA reductase","R01977","forward only","",""
"CYCHEXMO","cyclohexanone monooxygenase","R02231","forward only","",""
"DACGKIN","diacylglycerol kinase","R02240","forward only","",""
"CINNCOAL","cinnamate:CoA ligase;trans-cinnamate:CoA ligase","R02255","forward only","",""
"1P4H2CDA","Delta1-pyrroline-4-hydroxy-2-carboxylate deaminase","R02280","forward only","",""
"SUCOAICT","succinyl-CoA:itaconate CoA transferase","R02407","forward only","",""
"XYLLAC","D-xylonolactonase","R02427","forward only","",""
"AATC","L-cysteate aminotransferase","R02433","reversible","",""
"ARABLAC","L-arabinolactonase","R02526","forward only","",""
"LALDD2","methylglyoxal reductase;methylglyoxal reductase (NADH-dependent)","R02527","reversible","",""
"MGSDGS","alpha-monoglucosyldiacylglycerol synthase;1,2-diacylglycerol 3-alpha-glucosyltransferase","R02689","forward only","",""
"TREPP","trehalose phosphorylase","R02727","reversible","",""
"HMSD","2-hydroxymuconate 6-semialdehyde dehydrogenase;2-hydroxymuconate-6-semialdehyde dehydrogenase;2-hydroxymuconate semialdehyde dehydrogenase","R02762","forward only","",""
"NHHAAH","N-methylhydantoin amidohydrolase","R03187","forward only","",""
"CDP4DGNOy","CDP-4-dehydro-6-deoxyglucose reductase (NADPH)","R03392","forward only","",""
"POR_1","protochlorophyllide oxidoreductase","R03845","reversible","",""
"2AMUCSAD","2-aminomucoate semialdehyde dehydrogenase;2-aminomuconate 6-semialdehyde dehydrogenase;2-aminomuconate semialdehyde dehydrogenase;2-aminomuconic 6-semialdehyde dehydrogenase;2-aminomuconate-semialdehyde dehydrogenase","R03889","forward only","",""
"24DCLPMO","2,4-dichlorophenol 6-monooxygenase;2,4-dichlorophenol monooxygenase","R03997","forward only","",""
"2OH3EDISO","2-oxohept-3-enedioate isomerase","R04134","forward only","",""
"THPAT","tetrahydrodipicolinate acetyltransferase","R04364","forward only","",""
"5OP3TCCL","5-oxopent-3-ene-1,2,5-tricarboxylate carboxy-lyase","R04380","forward only","",""
"CMCMSAD","2-hydroxy-5-carboxymethylmuconate semialdehyde dehydrogenase","R04418","forward only","",""
"ADAPAT","acetyl-diaminopimelate aminotransferase","R04467","forward only","",""
"4SBZADH","4-sulfobenzaldehyde dehydrogenase","R05272","reversible","",""
"BZSCT","succinyl-CoA:benzylsuccinate CoA-transferase","R05588","reversible","",""
"PYACOADH","phenylitaconyl-CoA hydratase","R05599","forward only","",""
"CYC1CCDH","cyclohexane-1-carbonyl-CoA dehydrogenase;cyclohexanecarboxyl-CoA dehydrogenase","R05619","reversible","",""
"SLD","S-sulfolactate dehydrogenase","","reversible","",""
"38DPCLOR","3,8-divinyl-protochlorophyllide oxidoreductase","R06286","forward only","",""
"ARAT","RXN-14147","","reversible","",""
"GGGABADH","gamma-glutamyl-gamma-aminobutyraldehyde dehydrogenase","[R07417, R07418]","forward only","",""
"23DHBZS","2,3-dihydroxybenzenesulfonate 2,3-dioxygenase","","forward only","",""
"ACTCOAT2","acetate CoA-transferase","R07832","forward only","",""
"ARUH","L-arginine:pyruvate transaminase","R08197","reversible","",""
"ACITRULD","acetylcitrulline deacetylase","R09107","forward only","",""
"CYCOADH","cyclohex-1-ene-1-carbonyl-CoA dehydrogenase","R09252","reversible","",""
"URHYD","FAD-dependent urate hydroxylase","","forward only","",""
"CHO43OR","cholest-4-en-3-one,NADH:oxygen oxidoreductase (26-hydroxylating)","R09859","forward only","",""
"PTLACS","pentalenolactone synthase","R10162","forward only","",""
"GABTA","gamma aminobutyrate transaminase;gamma-aminobutyrate transaminase (pyruvate dependent)","","reversible","",""
"RIB1MPTS","alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase","","forward only","",""
"BTCOAR","butanal:NAD+ oxidoreductase (CoA-acylating)","R01172","reversible","",""
"APATT","APS:ATP adenylyltransferase","R01618","forward only","",""
"KHK2","ATP:L-xylulose 1-phosphotransferase","R01902","reversible","",""
"DORNO","D-Ornithine:oxygen oxidoreductase (deaminating)","R02457","reversible","",""
"DPROLORED","D-Proline:oxygen oxidoreductase","R02894","forward only","",""
"DARGO","D-Arginine:oxygen oxidoreductase (deaminating)","R02923","reversible","",""
"4HPROOR","cis-4-Hydroxy-D-proline:oxygen oxidoreductase (deaminating)","R04221","forward only","",""
"AAAHYD","Acylamide aminohydrolase","R05590","reversible","",""
"BUTCOAL","Butanoate:CoA ligase (AMP-forming)","R01176","reversible","",""
"FBA4","L-xylulose 1-phosphate glycolaldehyde-lyase (glycerone-phosphate-forming)","R01785","reversible","",""
"PPNAD2OR","phenylpropanoate:NAD+ delta2-oxidoreductase","R02252","reversible","",""
"CDP4DGNOx","CDP-4-dehydro-3,6-dideoxy-D-glucose:NAD+ 3-oxydoreductase","R03391","forward only","",""
"CTPGNAC","CTP:N-glycoloylneuraminate cytidylyltransferase","R04215","reversible","",""
"RHAMFs","L-rhamnofuranose ring forming","","forward only","",""
"NADHXSs__S","S-NADHX synthetase","","forward only","",""
"RE0691C","4-aminobutanal dehydratase","R07408","reversible","",""
"DTDP26DGR","dTDP-2,6-dideoxy-D-glycero-hex-2-enos-4-ulose reductase","","forward only","",""
"ASCORPO","L-ascorbate peroxidase","","forward only","",""
"FORHOPS","formyl hopane synthase","","reversible","",""
"ASCOROX","L-ascorbate oxidase (cytochrome)","R07679","forward only","",""
"FENTON","Fenton reaction","","forward only","",""
"AHLGALb","L-galactofuranose isomerase","","reversible","",""
"45SDOPs","4,5-seco-dopa dehydratase (spontaneous)","R08837","forward only","",""
"BALDHs","betaine aldehyde dehydratase (spontaneous)","","reversible","",""
"NADHXSs__R","R-NADHX synthetase","","forward only","",""
"MTFHSs","Tetrahydrofolate:formaldehyde condensation (spontaneous)","R09093","forward only","",""
"AP2EISOs","aminoprop2-enoate isomerase (spontaneous)","","forward only","",""
"GERISOs","Geranial isomerase (spontaneous)","R08099","reversible","",""
"CBMD","cyanase","R07316","forward only","",""
"QUINHYDs","Quinolinate hydratase (spontaneous)","R04293","forward only","",""
"FALGTHLs","S-(hydroxymethyl)glutathione synthase (spontaneous)","R06982","forward only","",""
"HMMSHALDs","S-(hydroxymethyl)mycothiol aldolase (spontaneous)","R10302","forward only","",""
"THPICHYDs","Tetrahydrodipicolinate hydratase (spontaneous)","R04336","reversible","",""
"PICDDHs","Picolinate dehydratase (spontaneous)","","forward only","",""
"TAG6ISOs","Tagatose-6-phosphate isomerase (spontaneous)","","reversible","",""
"4IZPHYDs","4-Imidazolone-5-propanoate hydratase (spontaneous)","R04282","forward only","",""
"MANISOs","Mannose isomerase (spontaneous)","","reversible","",""
"ARABISOs","arabinose isomerase (spontaneous)","","reversible","",""
"FRUISOs","fructose isomerase (spontaneous)","","forward only","",""
"GLULACIs","Glucorolactone isomerase (spontaneous)","","forward only","",""
"tcaABC","teichoic acid transporter","","forward only","",""
